Subject	Activity	tBodyAccmeanX	tBodyAccmeanY	tBodyAccmeanZ	tBodyAccstdX	tBodyAccstdY	tBodyAccstdZ	tGravityAccmeanX	tGravityAccmeanY	tGravityAccmeanZ	tGravityAccstdX	tGravityAccstdY	tGravityAccstdZ	tBodyAccJerkmeanX	tBodyAccJerkmeanY	tBodyAccJerkmeanZ	tBodyAccJerkstdX	tBodyAccJerkstdY	tBodyAccJerkstdZ	tBodyGyromeanX	tBodyGyromeanY	tBodyGyromeanZ	tBodyGyrostdX	tBodyGyrostdY	tBodyGyrostdZ	tBodyGyroJerkmeanX	tBodyGyroJerkmeanY	tBodyGyroJerkmeanZ	tBodyGyroJerkstdX	tBodyGyroJerkstdY	tBodyGyroJerkstdZ	tBodyAccMagmean	tBodyAccMagstd	tGravityAccMagmean	tGravityAccMagstd	tBodyAccJerkMagmean	tBodyAccJerkMagstd	tBodyGyroMagmean	tBodyGyroMagstd	tBodyGyroJerkMagmean	tBodyGyroJerkMagstd	fBodyAccmeanX	fBodyAccmeanY	fBodyAccmeanZ	fBodyAccstdX	fBodyAccstdY	fBodyAccstdZ	fBodyAccJerkmeanX	fBodyAccJerkmeanY	fBodyAccJerkmeanZ	fBodyAccJerkstdX	fBodyAccJerkstdY	fBodyAccJerkstdZ	fBodyGyromeanX	fBodyGyromeanY	fBodyGyromeanZ	fBodyGyrostdX	fBodyGyrostdY	fBodyGyrostdZ	fBodyAccMagmean	fBodyAccMagstd	fBodyBodyAccJerkMagmean	fBodyBodyAccJerkMagstd	fBodyBodyGyroMagmean	fBodyBodyGyroMagstd	fBodyBodyGyroJerkMagmean	fBodyBodyGyroJerkMagstd
16	            LAYING	0.2742271626	-0.016610351056	-0.10731049324	-0.973691429429	-0.943061150286	-0.965490276286	-0.2067837422	-0.019927022571	 0.893884468571	-0.9637619779	-0.9660871039	-0.9678860020	0.07839602686	 0.0132805054326	-0.00154105089764	-0.988416723857	-0.984867286857	-0.98764412700	-0.016154540686	-0.113675060886	 0.096621034943	-0.97701076986	-0.970747514000	-0.98478148486	-0.10220957220	-0.03477353259	-0.057679043514	-0.98583545943	-0.98904657600	-0.994465157714	-0.9618346348571	-0.95789592771	-0.9618346348571	-0.95789592771	-0.988349656571	-0.98789100357	-0.951777099571	-0.95902003629	-0.99083952629	-0.98821242543	-0.98021318743	-0.963635575143	-0.97458006914	-0.971409075143	-0.937083636714	-0.96252437271	-0.988580046286	-0.984752927143	-0.98554494529	-0.989287359143	-0.986215013000	-0.98834890457	-0.97589240743	-0.97609292057	-0.98595778800	-0.9775095836	-0.96813525186	-0.98573099586	-0.968020521286	-0.9581118958571	-0.9875145251429	-0.98724716000	-0.9702496388571	-0.95897508400	-0.98869527771	-0.98805840114
16	           SITTING	0.2807685745	-0.010249793996	-0.08914040384	-0.986825605362	-0.951607872464	-0.939672247101	 0.9424573780	-0.086588253942	 0.089268220046	-0.9801582433	-0.9680232070	-0.9458135615	0.07343467203	 0.0098564289086	-0.01150305750522	-0.990861134783	-0.981800970725	-0.98348721290	-0.041201404228	-0.057452543304	 0.079573631046	-0.98103737333	-0.958336595507	-0.96028783130	-0.09572045203	-0.04503692806	-0.058837127354	-0.98958327942	-0.99062179333	-0.988364321449	-0.9618796807246	-0.94105123609	-0.9618796807246	-0.94105123609	-0.987472699130	-0.98361533406	-0.946417382464	-0.93794240464	-0.99244460623	-0.98826125261	-0.98704382899	-0.961456685507	-0.95955223043	-0.986892418406	-0.949829260435	-0.93465214652	-0.990964251304	-0.981752167391	-0.98117803681	-0.991567867681	-0.983230774493	-0.98436246913	-0.97863285696	-0.96679600174	-0.96005826406	-0.9820578614	-0.95434375246	-0.96427005232	-0.958335480725	-0.9425882501159	-0.9839686359420	-0.98219055478	-0.9540609943478	-0.93886321507	-0.98936313638	-0.98750634899
16	          STANDING	0.2834974029	-0.016599967294	-0.10365772908	-0.989076811795	-0.960298267692	-0.953468961667	 0.9415877494	-0.057886704500	-0.166737468167	-0.9853596899	-0.9805524358	-0.9595628308	0.07364389056	 0.0120767950359	-0.00476310557910	-0.991026497436	-0.982621954744	-0.98807382564	-0.029933729417	-0.068667733000	 0.086734270885	-0.97340010756	-0.980110277308	-0.98235700641	-0.10010733260	-0.04249822414	-0.054433529441	-0.98710232269	-0.99258944115	-0.992698522949	-0.9699488251282	-0.95729449449	-0.9699488251282	-0.95729449449	-0.989205231795	-0.98676155064	-0.972528178205	-0.96410576846	-0.99284857603	-0.99080942744	-0.98942767090	-0.969314015256	-0.96999950423	-0.989100620641	-0.958174310128	-0.94854026705	-0.991038638974	-0.982425403974	-0.98609189154	-0.991847149615	-0.984236462179	-0.98865796026	-0.97315735167	-0.98359424462	-0.98363927000	-0.9739268850	-0.97840241872	-0.98352740205	-0.971082558077	-0.9571735719231	-0.9865026879487	-0.98591271692	-0.9754486321795	-0.96357473603	-0.99117243000	-0.99067280077
16	           WALKING	0.2760235645	-0.020428692945	-0.10880404980	-0.404692523922	-0.314569762353	-0.159799790235	 0.9259813261	-0.066824647275	-0.217351194314	-0.9824695955	-0.9737848420	-0.9613872543	0.07702237718	 0.0096844467824	 0.00360803282353	-0.396223738431	-0.425563858627	-0.44025821745	-0.015172191279	-0.069595568961	 0.081865073569	-0.65417184706	-0.612593634118	-0.36548953059	-0.11091734828	-0.04338768432	-0.053298667071	-0.67588972275	-0.71223775294	-0.571264779412	-0.2587666941176	-0.47180926745	-0.2587666941176	-0.47180926745	-0.363144483529	-0.40338656392	-0.485931932745	-0.66507840431	-0.67154183412	-0.72280843843	-0.39479043353	-0.321500667843	-0.24436304824	-0.409070488039	-0.354370678627	-0.18050131794	-0.441406182549	-0.454270822157	-0.42233239412	-0.402884115098	-0.433612657843	-0.45663628255	-0.59574648627	-0.61973193039	-0.43288531098	-0.6737411369	-0.61194087745	-0.40321979137	-0.410463241961	-0.5921509850980	-0.3782784905882	-0.44144775451	-0.6692285407843	-0.72113700157	-0.72068229000	-0.74572685392
16	WALKING_DOWNSTAIRS	0.2955868022	-0.018389858379	-0.11987370515	 0.207251997930	-0.146993837655	 0.011435394479	 0.9178184270	-0.058483267638	-0.225382496383	-0.9577851181	-0.9554877936	-0.9105889432	0.09078570643	-0.0148114530277	-0.02931225629362	-0.101186926596	-0.261684752426	-0.30338158283	-0.022537336998	-0.068264792706	 0.083538005700	-0.45418847106	-0.528329304681	-0.44463633489	-0.10390404454	-0.05676866298	-0.061213693293	-0.62367602426	-0.58342178468	-0.540633469362	 0.1910797935874	 0.11918374064	 0.1910797935874	 0.11918374064	-0.165908810809	-0.07834988756	-0.309820427234	-0.42231531681	-0.59089663638	-0.59582221447	 0.03682635283	-0.134598352727	-0.04769426376	 0.266115492098	-0.208680587883	-0.03797162398	-0.155444882766	-0.289957855489	-0.24197408002	-0.125682818093	-0.281507406949	-0.36402669587	-0.42084400863	-0.47951298362	-0.37500062553	-0.4703734985	-0.56521403277	-0.52110081872	 0.114032088547	-0.0534137179170	-0.0745659082223	-0.09196233680	-0.4882539395745	-0.47993984591	-0.58966315000	-0.63347980468
16	  WALKING_UPSTAIRS	0.2559861026	-0.014365494501	-0.12407451775	-0.397083831569	-0.163732745078	-0.129283825722	 0.8268742827	-0.080592602549	-0.379059698039	-0.9484135527	-0.9336574612	-0.9076495588	0.07625266770	 0.0173729333353	 0.03805335916275	-0.521089140196	-0.425625937255	-0.59341112961	 0.071840887808	-0.048613678971	-0.007792880218	-0.50808716667	-0.586382893725	-0.36502517008	-0.14090829361	-0.02962112986	-0.035416300055	-0.70726416863	-0.77471906627	-0.717101021961	-0.2339903315686	-0.33479508020	-0.2339903315686	-0.33479508020	-0.483219050000	-0.49306712961	-0.308260568039	-0.51818964647	-0.73770516216	-0.79729322843	-0.47498401471	-0.268063812745	-0.33585304118	-0.369636140980	-0.166324239118	-0.09456123315	-0.546088862941	-0.468605205294	-0.56522084059	-0.538073090196	-0.417127012353	-0.62012358647	-0.53239971627	-0.64201806412	-0.49242749353	-0.5098960314	-0.55960059843	-0.38730948990	-0.370649738235	-0.4189242560784	-0.4755977178431	-0.51993124000	-0.6305466754902	-0.53248672157	-0.78783363235	-0.82531432706
17	            LAYING	0.2697800856	-0.016846200673	-0.10700627970	-0.972960567324	-0.944792875211	-0.953476700141	-0.1991330900	 0.658792072254	 0.722657502113	-0.9610632224	-0.9614666813	-0.9571645652	0.07790897466	 0.0070686710041	-0.00014354254451	-0.981489017183	-0.976960542817	-0.98281300056	-0.023475646711	-0.094458019254	 0.111440490310	-0.97589306183	-0.971484336197	-0.97620077127	-0.10204976396	-0.03619611439	-0.060492704634	-0.98079237211	-0.98313559662	-0.988221713380	-0.9530214111268	-0.94825799352	-0.9530214111268	-0.94825799352	-0.981607627887	-0.98012674535	-0.960733121690	-0.95932549873	-0.98554241113	-0.98203812113	-0.97435928014	-0.954648102254	-0.96540609155	-0.972438525352	-0.942791615915	-0.95011695648	-0.981472069155	-0.977212387746	-0.98038005915	-0.983213244366	-0.978343915775	-0.98385415887	-0.97194921113	-0.97366909859	-0.97616485211	-0.9772034983	-0.97062780690	-0.97835712606	-0.961046326338	-0.9490425316901	-0.9796873187324	-0.97965723141	-0.9690144447887	-0.96002383915	-0.98276552648	-0.98198343761
17	           SITTING	0.2773570197	-0.014156274084	-0.11362408509	-0.994443905313	-0.961858629844	-0.965729195781	 0.9448837477	-0.002814673172	-0.135803881680	-0.9901966170	-0.9667201059	-0.9566106441	0.07507098617	 0.0056097104916	-0.00155448415344	-0.994340602969	-0.988637002344	-0.99052926188	-0.042549159016	-0.066924593123	 0.086005380338	-0.98963832578	-0.986128680781	-0.97970522594	-0.09424769687	-0.04111341994	-0.051090324422	-0.99525593719	-0.99498188094	-0.993841257500	-0.9727473464063	-0.96506519109	-0.9727473464063	-0.96506519109	-0.992814715156	-0.99144649922	-0.967177744375	-0.97541025484	-0.99633479500	-0.99444675562	-0.99396938156	-0.969927989219	-0.97484160453	-0.994657313594	-0.959789141875	-0.96292107328	-0.994542621094	-0.988327419688	-0.98882806531	-0.994613162187	-0.989915811094	-0.99081824828	-0.98841106766	-0.98879397953	-0.98161709828	-0.9900412605	-0.98481309812	-0.98096964531	-0.973626755000	-0.9653996796875	-0.9914272504688	-0.99031962641	-0.9833692923438	-0.97471085297	-0.99520456438	-0.99362452375
17	          STANDING	0.2779425033	-0.017412006417	-0.11143214557	-0.991163919872	-0.968176663718	-0.970462679231	 0.9046785474	-0.257486817949	-0.202687757013	-0.9857513658	-0.9758104760	-0.9691717622	0.07408649556	 0.0065785345256	-0.00403599594167	-0.992094005513	-0.986661259744	-0.99121702731	-0.026957693713	-0.077063212637	 0.088056186936	-0.98137308295	-0.985121164615	-0.98553836333	-0.10128916865	-0.04045187540	-0.054633133090	-0.98925719628	-0.99369990859	-0.992327099487	-0.9776359814103	-0.97537730987	-0.9776359814103	-0.97537730987	-0.991742753590	-0.99036324821	-0.978184576538	-0.97768083744	-0.99367297372	-0.99237211731	-0.99092753385	-0.974170569487	-0.98023157577	-0.991318528333	-0.966427323846	-0.96699900090	-0.992129225769	-0.986278342436	-0.98956363308	-0.992775377692	-0.988200349487	-0.99145037769	-0.98069626410	-0.98733404128	-0.98595497821	-0.9817913181	-0.98394658487	-0.98672527487	-0.980967748205	-0.9755048406410	-0.9901627988462	-0.98947208667	-0.9842911315385	-0.97726341872	-0.99272393936	-0.99217730359
17	           WALKING	0.2723418552	-0.018487540334	-0.10979212203	-0.319500172951	-0.017579788554	-0.265824489180	 0.9281123685	-0.179927382705	-0.190265949623	-0.9809833516	-0.9686132026	-0.9569032482	0.07731885800	 0.0130098548361	 0.02437533344426	-0.355492635410	-0.093538503400	-0.53430331164	-0.009222655192	-0.083977334377	 0.075713265670	-0.47981351295	-0.454932903934	-0.38604443541	-0.10995923793	-0.03792513286	-0.051380716675	-0.43129614820	-0.56020348902	-0.524422887377	-0.1511514877049	-0.46183786689	-0.1511514877049	-0.46183786689	-0.301093269180	-0.27567278623	-0.335009836885	-0.52249476361	-0.51716744066	-0.53970849148	-0.36099167492	-0.065026762213	-0.38283280230	-0.304806274098	-0.055613793085	-0.26239159492	-0.423446094590	-0.194232721738	-0.52342705574	-0.343866129016	-0.047037937767	-0.54387299623	-0.40771670852	-0.49016628656	-0.39880921754	-0.5048492908	-0.43923878770	-0.43876869951	-0.429380043443	-0.5651625077049	-0.3359388918033	-0.21123186018	-0.5186180586885	-0.61532007770	-0.58271185967	-0.52038547918
17	WALKING_DOWNSTAIRS	0.2939182833	-0.016735940435	-0.08924327452	 0.187719760270	-0.060789203738	-0.231064156615	 0.9288175780	-0.151077057652	-0.160962985957	-0.9500262422	-0.9465766757	-0.9010977665	0.11825085801	-0.0113826178209	-0.00939838078196	-0.103436471413	-0.304063534174	-0.53633157065	 0.067772839067	-0.123517195928	 0.016287874578	-0.37043686889	-0.459281989565	-0.46846298435	-0.10777002850	-0.03817023674	-0.058251884664	-0.52680182522	-0.57214473413	-0.542770646522	 0.1489511035361	 0.09140767573	 0.1489511035361	 0.09140767573	-0.221631694185	-0.20657668388	-0.232641763308	-0.35268728109	-0.54032578783	-0.59231949087	-0.02262391712	-0.130272514565	-0.31808186050	 0.258941676302	-0.086052735870	-0.24541354164	-0.215092049054	-0.351268404348	-0.49866845804	-0.071876703267	-0.298931144913	-0.57304371109	-0.31641296297	-0.45112686935	-0.40338038609	-0.3931947317	-0.46939042804	-0.54094952022	 0.058068052211	-0.0618876767130	-0.1886803997717	-0.23653851595	-0.4094387582609	-0.42886868783	-0.57734888000	-0.64339920391
17	  WALKING_UPSTAIRS	0.2526047686	-0.022864561431	-0.12129044210	-0.062952754101	-0.013172101440	-0.230220954240	 0.8535305658	-0.284153753333	-0.298171464167	-0.9494603723	-0.9159734662	-0.9301598435	0.07680441704	 0.0308356513937	 0.00759533846458	-0.292665827083	-0.349791873229	-0.65743083604	-0.030425057140	-0.054845594137	 0.056093135815	-0.49656273273	-0.493044125208	-0.23440235071	-0.14265539766	-0.04144963285	-0.022348208655	-0.60604434437	-0.67672284771	-0.610586202292	-0.0128062276917	-0.10287773039	-0.0128062276917	-0.10287773039	-0.357233897917	-0.39091245042	-0.235191249092	-0.44083726013	-0.63736749062	-0.68231162875	-0.13975222126	-0.117519735600	-0.39992349456	-0.035538117285	-0.025278173608	-0.20481571050	-0.360272225833	-0.377051928750	-0.63301770792	-0.287219038292	-0.365114263583	-0.68032577083	-0.41622301829	-0.52143541521	-0.32427371333	-0.5244683917	-0.48115411979	-0.27789147044	-0.150305643292	-0.2173931706042	-0.3602998531250	-0.43738310792	-0.5040669568750	-0.49644457979	-0.66900876354	-0.72415574250
18	            LAYING	0.2746915769	-0.017393768462	-0.10769892791	-0.984527649231	-0.986160920923	-0.987658662308	-0.2206005091	 0.719755403692	 0.605495317692	-0.9827159875	-0.9940935226	-0.9909572495	0.07499850108	 0.0117018961415	-0.00121344813431	-0.985921071077	-0.985554339385	-0.99066024615	-0.025176180680	-0.083758730815	 0.093778194815	-0.99287259800	-0.984202872923	-0.98510838631	-0.09971542363	-0.03934401918	-0.059313598662	-0.99610444138	-0.99054763877	-0.992548101846	-0.9864562415385	-0.98646454262	-0.9864562415385	-0.98646454262	-0.988321540000	-0.98952627754	-0.980740846769	-0.98056087785	-0.99309512262	-0.99215305400	-0.98517997215	-0.984909884615	-0.98860690631	-0.984321858308	-0.986746450769	-0.98722480431	-0.986404709385	-0.985865325231	-0.98911686585	-0.986641245846	-0.986210701231	-0.99074475292	-0.99243692769	-0.98561117138	-0.98499929154	-0.9930193717	-0.98345777492	-0.98648304815	-0.986788412000	-0.9876484844615	-0.9885484183077	-0.98971065677	-0.9843290921538	-0.98146884169	-0.99190100754	-0.99273796169
18	           SITTING	0.2772700188	-0.012869127974	-0.11190477582	-0.994347988596	-0.974928131053	-0.977572717018	 0.9098164693	 0.129886476228	 0.161877417895	-0.9940437714	-0.9840354795	-0.9783401832	0.07662288900	 0.0069456028949	 0.00278757042058	-0.991624662105	-0.984002717018	-0.99015312175	-0.033305703439	-0.068579634111	 0.084814051175	-0.99195695895	-0.986753343860	-0.98152549544	-0.09547232337	-0.03971255915	-0.052303040479	-0.99417019070	-0.99422416211	-0.992814325088	-0.9836741517544	-0.98159528596	-0.9836741517544	-0.98159528596	-0.989869574561	-0.99115935053	-0.977634992105	-0.98137267561	-0.99487343982	-0.99486891351	-0.99314492018	-0.976538530351	-0.98299644140	-0.994906565789	-0.974980068596	-0.97572212140	-0.991924709825	-0.983642391579	-0.98868967158	-0.992039060702	-0.985694744386	-0.99014167632	-0.98996150035	-0.98870270140	-0.98302738649	-0.9925753995	-0.98571008789	-0.98279727632	-0.984781467193	-0.9822261515789	-0.9904070759649	-0.99104429789	-0.9865352421053	-0.98125263281	-0.99480818754	-0.99496762175
18	          STANDING	0.2784588059	-0.016635351815	-0.10845335595	-0.992019762740	-0.954223436301	-0.961873909178	 0.9475732399	-0.204206320959	-0.048576710658	-0.9942700752	-0.9813359419	-0.9760442914	0.07535394823	 0.0104698718417	-0.00181640480192	-0.989436673836	-0.975277836849	-0.98845524945	-0.026587324884	-0.073226012795	 0.084319067562	-0.96225424959	-0.980417134247	-0.97282040274	-0.09871740247	-0.04065734127	-0.053238445301	-0.98197096589	-0.99115197315	-0.986259015753	-0.9726074953425	-0.97228554548	-0.9726074953425	-0.97228554548	-0.985965293699	-0.98601528589	-0.963006793151	-0.95979711808	-0.98868595493	-0.98851966575	-0.99040991932	-0.961239135479	-0.97577281397	-0.992789068493	-0.952911994795	-0.95721617795	-0.989544971233	-0.975243689589	-0.98626565356	-0.990287933425	-0.977179032192	-0.98927583904	-0.96442892644	-0.98356115973	-0.97429441301	-0.9622727116	-0.97880184849	-0.97482258959	-0.976797646027	-0.9732648535616	-0.9849870731507	-0.98627735671	-0.9723525930137	-0.95911345740	-0.98896066877	-0.98840746521
18	           WALKING	0.2738877586	-0.017802363187	-0.10421831546	-0.376005521250	-0.227005874893	-0.428348061071	 0.9238652487	-0.254317085893	-0.060931341589	-0.9830108827	-0.9753116589	-0.9724838488	0.07675242784	 0.0282745481893	 0.01068509100000	-0.368056913929	-0.320158763393	-0.63332586071	-0.039939971603	-0.061372736298	 0.094471839462	-0.70443977750	-0.496431539643	-0.51141720482	-0.09664352956	-0.04337711259	-0.050263156818	-0.57813396839	-0.69492578946	-0.663259579286	-0.2879080780357	-0.46034646536	-0.2879080780357	-0.46034646536	-0.379269262143	-0.42541866125	-0.500471147857	-0.60851009125	-0.63648589696	-0.72659177911	-0.37147515625	-0.243606271250	-0.48977105125	-0.378068199286	-0.267273644643	-0.43986157804	-0.414797154464	-0.361908549464	-0.60114724679	-0.375992795357	-0.320264113036	-0.66432714929	-0.60967343446	-0.57089815071	-0.53815234482	-0.7349013902	-0.46089066179	-0.54840977125	-0.424386734107	-0.5655630569643	-0.4140377512500	-0.44445348607	-0.6203313942857	-0.66890814661	-0.71059631107	-0.76940838554
18	WALKING_DOWNSTAIRS	0.2884394689	-0.016866692022	-0.10339080920	-0.302634565091	-0.254214045818	-0.418610127455	 0.9322774784	-0.225809125455	-0.049363673345	-0.9604048745	-0.9329622182	-0.9216617496	0.08090440453	-0.0007570694491	-0.01417699182000	-0.387223932364	-0.447033872545	-0.65124666491	-0.057654865565	-0.063621433676	 0.098747168313	-0.50247303351	-0.617230786000	-0.48365826073	-0.08365665732	-0.05091202589	-0.057059181391	-0.67671618164	-0.75260862218	-0.605655411091	-0.2935319736364	-0.22993424704	-0.2935319736364	-0.22993424704	-0.466516044000	-0.38251733320	-0.381022814727	-0.50799547833	-0.70166307364	-0.74415951891	-0.35008679327	-0.309049613818	-0.50582435800	-0.285535871636	-0.273798158000	-0.41825864982	-0.412728286727	-0.465982666364	-0.62213589509	-0.416050500909	-0.464546054727	-0.67875108036	-0.48923227451	-0.64152759509	-0.44703069945	-0.5139470895	-0.60775797927	-0.54399611055	-0.241973534782	-0.3442994341818	-0.3833987134000	-0.38656507236	-0.6047354143636	-0.53384493215	-0.74423604509	-0.76343080165
18	  WALKING_UPSTAIRS	0.2654012019	-0.022206068438	-0.11265589133	-0.380168286724	-0.211155120224	-0.314373391379	 0.8833302584	-0.316619946207	-0.106112549190	-0.9617388071	-0.9420568812	-0.9078397240	0.08124020285	 0.0211654691776	 0.00935896628621	-0.563202134655	-0.567940638621	-0.76082991121	-0.047068391502	-0.052613381986	 0.090673647843	-0.59384150414	-0.507297003103	-0.43392221207	-0.08999530367	-0.05274726108	-0.069253621140	-0.76068902862	-0.82887217121	-0.718951757931	-0.2791463127586	-0.37184157000	-0.2791463127586	-0.37184157000	-0.601463948276	-0.57933032034	-0.369108600000	-0.52805813414	-0.78165268931	-0.83552512793	-0.46509726190	-0.363450742586	-0.52272837707	-0.350639840862	-0.190550638155	-0.26957139047	-0.589410590172	-0.579650286034	-0.73614927414	-0.575331252414	-0.585531432931	-0.78472843034	-0.59232371000	-0.64981726655	-0.50436409690	-0.6007112964	-0.44342983690	-0.46602243121	-0.436561064483	-0.4362189334483	-0.5744813965517	-0.58792607707	-0.6540290893103	-0.53304463603	-0.82619316086	-0.86091099224
19	            LAYING	0.2726537335	-0.017142686442	-0.10898146187	-0.965019579518	-0.973449968554	-0.984672837229	-0.6800431551	 0.725646622771	 0.687623852530	-0.9589596111	-0.9869931496	-0.9888190316	0.07723179987	 0.0111495733067	-0.00098869085533	-0.983605223494	-0.974524522651	-0.98826018108	-0.031207273056	-0.095262801410	 0.108605113735	-0.98135761145	-0.963617705663	-0.97319752386	-0.09560182667	-0.03714765971	-0.059916147795	-0.97610566349	-0.98460772892	-0.986958363976	-0.9662608068675	-0.96319348904	-0.9662608068675	-0.96319348904	-0.984784340000	-0.98066828783	-0.953263432771	-0.95590664651	-0.98534249771	-0.98024551084	-0.97453373000	-0.972798824096	-0.98534044735	-0.962085001205	-0.974832075663	-0.98474099819	-0.983478561807	-0.974878270964	-0.98650648880	-0.985278006988	-0.975964111566	-0.98855870337	-0.97419621759	-0.97206100349	-0.97393233253	-0.9839447951	-0.95983136578	-0.97541752386	-0.971957401325	-0.9640567739759	-0.9806215640964	-0.97945218843	-0.9656247244578	-0.95749602446	-0.98189047036	-0.97932784747
19	           SITTING	0.2738303162	-0.016739260030	-0.10870765430	-0.976357663014	-0.950388943973	-0.951929615068	 0.5813715090	 0.360343534658	 0.489126594658	-0.9693550101	-0.9699698137	-0.9603949608	0.07537471292	 0.0137921005844	 0.00173106800214	-0.987043285479	-0.979267729041	-0.98670474027	-0.021415128005	-0.052020788644	 0.096898071817	-0.98462530685	-0.959758309589	-0.96559497630	-0.10098613145	-0.04251702151	-0.059080168425	-0.98846475274	-0.98746591507	-0.985310690000	-0.9620740656164	-0.95175565726	-0.9620740656164	-0.95175565726	-0.986423976027	-0.98420518493	-0.942229043836	-0.95049180795	-0.98945031658	-0.98583128466	-0.97923803178	-0.960763181918	-0.96633509110	-0.975204245342	-0.948053070137	-0.94751493178	-0.986775590137	-0.979141571644	-0.98398048000	-0.988576991370	-0.980999857671	-0.98815191575	-0.98174366493	-0.96818867575	-0.96823577795	-0.9855760482	-0.95559861014	-0.96786924918	-0.962632577945	-0.9528022776712	-0.9837516467123	-0.98368727274	-0.9642387684932	-0.95048441726	-0.98672741849	-0.98541644466
19	          STANDING	0.2781722600	-0.015424405695	-0.10904190460	-0.989910996849	-0.944430270685	-0.952599653973	 0.9440458375	-0.223897807808	 0.130643717849	-0.9924115425	-0.9714266078	-0.9588620440	0.07541203667	 0.0099133827393	 0.00129216333878	-0.984792035205	-0.970543276575	-0.98614249192	-0.025090574020	-0.063142982726	 0.071052018014	-0.94610971192	-0.969576323699	-0.96073425836	-0.09904678905	-0.04229185338	-0.052376986707	-0.97512668740	-0.98809667219	-0.983453911233	-0.9605056835616	-0.96254934247	-0.9605056835616	-0.96254934247	-0.983068923562	-0.97964083808	-0.941745041096	-0.93795103151	-0.98580163767	-0.98306942795	-0.98735204836	-0.952872872466	-0.96854335178	-0.991161671370	-0.943193755068	-0.94775396164	-0.985039596164	-0.970011345890	-0.98346329548	-0.985913722329	-0.973588517808	-0.98752458753	-0.94786563918	-0.97506167164	-0.96510063616	-0.9466070456	-0.96696723808	-0.96321279178	-0.968910788767	-0.9642591108219	-0.9791354127397	-0.97917914945	-0.9585781295890	-0.93672354849	-0.98453661014	-0.98222858219
19	           WALKING	0.2739311723	-0.019177358790	-0.12273667319	-0.048904940796	 0.181801561186	-0.139477942350	 0.9352225592	-0.223338100000	-0.089842879731	-0.9698614625	-0.9586512004	-0.9291879310	0.08222462845	 0.0144113482020	-0.03275287222885	 0.110306729316	 0.080927119404	-0.17939049747	-0.027497097989	-0.075156933373	 0.079810698192	-0.02643579579	-0.114406108841	-0.10420298648	-0.08323532614	-0.03071284421	-0.060309196212	 0.08011865231	-0.29159482763	-0.213494065344	 0.0648173438654	-0.09939271714	 0.0648173438654	-0.09939271714	 0.109450990202	 0.03565587881	 0.100045071431	-0.02184631655	-0.16469997759	-0.27148748010	-0.02998156669	 0.169258575663	-0.10442335760	-0.057882078702	 0.112615077990	-0.23387233106	 0.033638099785	 0.010731870398	-0.12936790260	 0.090836649217	 0.085401073208	-0.22782984194	 0.22814236187	-0.09735498466	-0.01050470716	-0.1083888095	-0.13301028546	-0.22027119081	 0.032227229622	-0.3247934060577	 0.0730179928688	-0.02228695860	-0.0952460452365	-0.14159840231	-0.26244282285	-0.33614873300
19	WALKING_DOWNSTAIRS	0.2626880539	-0.014594227507	-0.13369524066	 0.626917070513	 0.514816445641	 0.049322451026	 0.8819408551	-0.215018042308	-0.126146868943	-0.8997261395	-0.9178808641	-0.8993631318	0.07309303069	-0.0386872111282	-0.00955202497436	 0.544273037308	 0.355306716915	-0.02001111487	-0.205775427308	 0.027470755667	 0.163962510808	 0.26765721933	 0.048314774359	-0.03140834579	-0.03374295785	-0.03946126034	-0.054556556349	 0.17914864968	-0.01462991969	 0.116646170221	 0.6446043251282	 0.41347237659	 0.6446043251282	 0.41347237659	 0.434490400974	 0.45061206572	 0.418004608615	 0.23782123189	 0.08758166182	-0.04389850225	 0.53701202205	 0.494457802231	 0.11065922074	 0.658506543333	 0.427928785231	-0.07836350415	 0.474317256051	 0.276716853308	 0.05959057687	 0.476803887477	 0.349771285416	-0.09839301048	 0.47496244833	 0.14708314356	 0.21067307319	 0.1966132867	-0.02848957197	-0.21589222677	 0.586637550769	 0.0828630624103	 0.5384048461282	 0.31634641535	 0.2039797648359	 0.03203666712	-0.02290452956	-0.14325454751
19	  WALKING_UPSTAIRS	0.2421188089	-0.030398661577	-0.15105460773	-0.128742095237	 0.176349922525	-0.190468550457	 0.8294283725	-0.387100708500	-0.221008762700	-0.9164959920	-0.9010448505	-0.8369356747	0.08315450836	 0.0568185862750	 0.03166819805750	-0.174279055800	-0.012886548357	-0.44428222750	 0.038853708787	-0.134514320575	-0.000233248225	-0.40680003250	-0.172633223550	-0.11011717488	-0.10180630440	-0.03462884615	-0.053354587553	-0.23937641116	-0.49212221875	-0.375414983002	 0.0173811934727	-0.17766682803	 0.0173811934727	-0.17766682803	-0.114189605875	-0.28406069312	-0.061615771450	-0.26440144275	-0.37279052658	-0.50740029025	-0.15687949468	 0.111818164225	-0.21964447341	-0.119934775340	 0.132557580811	-0.23998069505	-0.205322646192	-0.073928372175	-0.38065712320	-0.217265178100	-0.013169587603	-0.50771620575	-0.19448550953	-0.22542181703	-0.06612935167	-0.4775147465	-0.14992516036	-0.20749812352	-0.079628763220	-0.3682534990000	-0.1873913170150	-0.43467125000	-0.2888402678500	-0.37713275250	-0.47718391450	-0.58828966075
